Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
27,0,1,487,5,3,3,52,4,2,3,15897,20410,4,0,25,3,1,0,2,6,3,2,0,0,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
39,0,2,1239,10,5,4,75,4,1,3,3547,11472,5,0,20,3,3,2,3,0,1,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
42,0,2,1280,4,3,3,52,2,4,4,14517,7466,6,0,17,3,2,2,24,2,4,24,5,0,2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
42,0,1,1079,27,1,4,66,1,3,2,15444,20165,3,0,21,3,4,3,24,1,4,9,0,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
46,0,1,437,19,1,1,43,2,2,4,7051,7460,1,0,23,3,3,3,5,1,3,4,3,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
41,0,1,704,23,4,2,39,3,4,2,19999,4649,4,0,15,3,4,1,7,6,3,7,5,1,2,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
44,0,1,871,18,3,1,62,1,2,4,10221,5183,7,0,12,3,1,3,6,2,2,4,4,2,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
28,0,1,655,10,4,1,55,4,4,4,19999,23159,4,0,24,4,3,0,3,0,2,1,1,1,1,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
22,0,1,995,11,2,1,79,2,5,1,19999,16401,8,0,13,3,4,0,4,4,1,4,3,3,3,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
30,0,1,1068,17,4,1,93,1,2,2,9408,15905,9,0,16,4,2,3,6,0,1,3,3,0,3,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
36,0,1,903,7,4,4,39,2,2,4,5373,19256,3,1,17,4,1,3,8,3,3,5,3,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
47,0,2,886,13,5,4,72,4,3,2,19999,4120,8,0,15,3,1,2,3,2,1,0,0,0,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
40,0,1,174,13,4,1,96,4,4,2,19999,3129,0,0,11,3,1,1,11,0,3,6,4,6,2,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
18,0,1,1222,23,4,3,53,1,4,2,14492,7204,2,0,18,3,4,1,0,1,3,0,0,0,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
20,0,0,1042,14,3,1,37,2,2,4,13976,24996,5,0,11,3,3,1,0,2,1,0,0,0,0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False
25,0,0,292,2,1,1,79,4,4,4,19999,14013,4,0,14,3,1,3,7,4,2,7,0,2,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
38,0,1,295,15,2,4,87,2,2,2,9227,18820,9,0,14,4,4,2,8,5,3,3,0,0,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
34,1,1,1030,20,3,1,64,1,1,2,4921,15875,6,1,23,3,2,2,0,1,4,0,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
20,0,1,1103,21,2,3,84,4,2,1,7441,21996,0,0,24,3,1,2,2,4,2,2,1,0,0,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
29,0,1,364,23,4,3,93,4,1,1,3950,25727,2,0,21,3,2,1,5,2,2,5,0,3,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
43,0,0,642,2,1,3,61,1,1,2,5698,13745,9,0,12,3,1,3,0,5,3,0,0,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
32,0,2,123,11,2,1,86,1,3,1,13635,14214,8,0,14,3,3,3,6,1,4,4,0,1,0,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
28,0,0,275,5,1,2,33,1,2,2,8867,11037,4,0,17,4,3,0,4,1,2,3,3,0,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
51,0,1,348,24,3,3,51,2,1,3,5834,3518,8,1,13,3,4,1,7,2,1,4,4,3,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
47,0,1,1380,19,4,2,61,4,3,4,12768,21536,0,0,22,4,4,0,28,4,2,22,1,0,2,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
35,0,2,167,29,3,1,65,1,3,3,19999,24778,8,1,16,3,1,1,8,0,4,3,1,3,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
31,0,2,295,28,2,3,99,3,1,3,3023,24781,6,0,19,3,3,3,7,5,4,7,0,6,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
53,0,0,1141,17,4,3,55,3,2,3,17160,26697,8,0,12,3,4,1,6,1,4,3,0,1,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
27,0,0,855,12,4,1,96,1,1,4,7791,5759,2,0,13,3,3,2,4,6,4,4,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
31,0,2,412,11,2,3,46,2,3,3,16870,26194,4,1,19,3,1,0,13,6,2,13,2,0,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
31,0,1,1485,12,5,3,97,3,3,2,19497,15197,3,0,19,3,4,2,2,0,3,0,0,0,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
26,0,1,610,29,2,2,70,4,1,1,8712,18870,6,0,25,3,1,2,7,4,2,1,0,0,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
38,1,1,508,11,2,2,71,3,3,2,14045,3083,6,0,17,3,4,0,8,2,1,4,0,1,1,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
35,0,1,387,2,5,1,53,1,1,3,4610,20617,9,1,11,3,4,1,12,6,1,12,1,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
35,0,1,1204,18,3,1,64,1,2,1,12784,13047,5,0,21,3,3,2,7,4,3,3,0,1,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
31,0,1,639,19,1,3,92,1,4,1,19999,3176,2,0,11,3,4,1,8,1,4,8,0,0,1,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False
57,0,1,1199,26,3,4,33,2,1,4,7248,3038,6,0,17,3,4,1,14,6,2,12,2,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
18,0,1,952,17,1,3,92,4,4,4,19999,8805,7,1,20,4,1,0,0,2,4,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
38,0,0,1153,26,2,4,78,1,3,2,8455,6161,3,0,21,3,4,0,1,5,2,1,1,1,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
31,0,1,364,21,5,4,71,1,3,4,13952,13927,3,0,21,3,4,2,7,3,4,7,3,1,7,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
30,0,2,696,29,1,3,77,2,3,3,11310,16422,2,1,20,3,2,1,5,1,1,0,0,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
34,0,1,1256,14,1,3,52,3,1,1,6466,17703,7,0,23,3,1,3,16,1,3,16,8,0,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
25,0,2,1472,22,5,4,81,3,1,4,10496,2120,3,0,14,3,4,1,7,6,2,7,6,2,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
43,0,1,641,16,1,1,93,3,1,4,11956,14012,9,0,12,3,4,1,24,1,4,23,1,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
28,0,0,1029,14,4,4,33,1,2,1,5428,20582,2,0,14,3,2,0,10,6,3,8,0,0,7,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
38,0,2,1375,13,5,4,48,4,1,4,4191,9159,6,0,24,3,2,2,10,4,3,0,0,0,0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
54,0,1,1009,9,3,4,33,2,1,1,5716,2726,0,0,15,3,4,3,10,5,1,6,2,4,5,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
27,0,1,612,22,2,3,91,2,2,4,18014,22147,9,0,20,3,3,3,8,0,3,2,2,2,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
26,0,1,554,24,4,1,40,1,2,2,12959,23604,3,0,24,4,4,2,1,4,2,1,1,1,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
39,0,1,801,24,3,4,85,1,1,4,5280,17392,8,0,21,3,4,2,4,0,4,3,2,0,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
25,0,1,1207,18,3,2,46,4,3,3,10989,20497,3,0,17,3,4,1,2,6,3,0,0,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
40,0,2,461,2,4,2,81,2,4,3,17675,2478,5,0,24,3,2,1,10,1,2,8,3,4,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
40,0,1,919,1,2,3,42,4,3,4,14802,15308,9,1,17,3,2,1,2,4,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
49,0,0,138,8,1,3,48,2,1,2,8440,9176,4,0,17,3,4,0,3,2,2,0,0,0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
20,1,1,1013,1,1,4,83,2,3,3,15258,8129,5,0,14,3,2,1,2,3,3,2,2,0,2,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True
18,0,1,870,15,3,2,75,1,4,3,11566,16786,8,1,13,3,2,1,0,6,1,0,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
23,0,2,359,24,5,3,99,2,5,4,19999,9006,6,0,24,3,3,3,5,6,2,4,4,3,1,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
24,0,2,530,13,3,1,50,3,2,4,5121,25423,2,1,19,3,1,2,6,2,2,6,0,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
47,1,0,375,27,5,2,53,2,2,4,8726,10700,0,1,22,3,4,3,2,5,4,1,1,1,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
19,1,1,1195,21,2,2,97,3,1,3,5679,10249,6,1,18,3,2,1,1,6,2,1,1,1,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
35,0,1,559,24,5,2,84,4,1,3,5401,9042,8,0,17,3,3,2,2,0,2,2,2,2,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
32,0,2,540,1,2,4,63,3,2,1,9587,14272,2,0,18,3,3,1,2,5,3,2,2,2,2,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
34,0,2,1312,10,3,2,71,3,1,4,5155,20512,6,1,13,4,1,3,4,6,4,3,3,3,2,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
23,0,1,842,5,4,3,33,1,5,2,16584,10100,0,1,15,4,3,3,1,1,4,0,0,0,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
34,0,1,221,24,1,1,88,4,1,2,5055,9692,6,0,17,3,1,2,1,0,2,1,1,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
22,0,1,1299,2,2,2,41,2,4,3,18557,8011,0,0,23,3,3,2,4,0,4,3,3,0,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
48,0,1,225,16,5,1,81,4,1,2,11752,6206,8,0,19,3,3,0,6,4,4,2,2,2,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
42,0,2,1050,1,4,1,41,3,3,1,15081,17561,1,0,25,3,4,1,5,6,4,0,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
42,1,1,935,17,3,4,97,1,3,2,11099,24797,7,0,20,3,4,3,6,0,2,1,1,1,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
19,1,0,918,21,4,2,73,3,1,3,8990,2742,5,1,17,3,4,0,0,1,1,0,0,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
49,0,1,672,28,1,4,79,1,1,3,5029,12195,4,0,22,4,1,2,5,5,3,2,2,2,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
29,1,2,448,9,5,4,83,1,2,4,12609,16583,5,1,21,3,4,1,11,2,3,11,2,2,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
39,0,1,352,24,1,4,32,2,1,1,4184,17994,2,0,13,3,4,2,2,3,3,1,1,1,0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
33,0,1,879,2,2,3,60,4,4,1,10058,23198,5,0,17,3,1,2,13,1,4,7,0,0,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
25,0,1,1340,15,4,1,40,1,2,1,10277,11991,4,0,16,3,2,1,1,5,2,1,1,1,0,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
40,0,2,434,6,3,2,82,1,1,3,5749,6283,7,1,19,4,2,0,14,1,2,13,0,0,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
32,0,1,173,5,3,4,65,2,1,4,6421,6037,3,0,17,3,3,3,4,3,4,4,4,0,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
20,1,1,623,24,4,3,50,4,3,4,19999,14721,5,0,24,3,3,2,2,1,2,2,0,2,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
33,0,1,988,4,3,3,32,2,3,4,16515,18329,2,0,22,3,4,2,3,3,4,3,1,3,3,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
29,0,1,607,28,3,1,77,1,2,1,6735,10501,4,1,23,3,4,1,11,0,4,8,0,1,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
42,0,1,1190,13,3,3,91,3,1,3,4865,21116,9,1,19,3,4,3,2,5,4,0,0,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
24,0,1,809,21,4,4,99,3,3,3,12629,11213,2,1,22,3,4,0,6,2,3,4,4,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
28,1,1,769,22,2,4,60,2,1,2,3872,7964,5,0,15,3,2,1,5,4,3,2,0,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
27,0,1,111,4,3,2,82,2,2,3,11422,16990,5,0,11,3,3,3,5,6,1,5,5,4,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
31,0,1,996,2,5,3,50,2,4,2,9216,24034,1,1,21,3,4,0,4,6,3,1,1,1,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
26,0,1,331,17,3,3,36,2,2,2,7845,2180,1,0,11,3,4,1,7,4,1,6,3,0,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
41,0,0,763,24,1,3,71,2,2,4,13991,19851,2,0,20,3,4,1,10,1,2,4,1,1,2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
22,1,1,1422,10,2,1,59,3,2,2,4221,10336,0,1,13,3,1,1,4,0,3,2,2,0,2,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True
44,0,1,1350,15,2,3,84,4,1,1,8243,21310,5,0,17,3,1,1,8,2,1,4,0,3,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
27,0,1,327,10,1,1,71,4,2,1,6830,17268,0,0,20,3,3,2,7,6,1,7,6,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
31,0,1,996,4,5,3,58,4,1,3,9489,23310,2,1,16,4,3,2,7,4,3,5,2,2,2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
21,0,0,426,27,5,2,69,2,2,2,7260,8233,6,1,21,3,4,3,3,1,3,3,3,0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
28,1,1,409,13,3,1,32,1,4,2,19999,11945,4,0,20,3,4,2,0,0,4,0,0,0,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
